,benchmark,config,time (ns)
1109,bench_unify.mor,llvm-record_time-default-rc-cow,42814495
1110,bench_unify.mor,llvm-record_time-default-rc-persistent,64968548
1111,bench_unify.mor,llvm-record_time-default-rc-persistent,63698297
1112,bench_unify.mor,llvm-record_time-default-rc-persistent,64432490
1113,bench_unify.mor,llvm-record_time-default-rc-persistent,63994075
1114,bench_unify.mor,llvm-record_time-default-rc-persistent,64313222
1115,bench_unify.mor,llvm-record_time-default-rc-persistent,64660519
1116,bench_unify.mor,llvm-record_time-default-rc-persistent,63667369
1117,bench_unify.mor,llvm-record_time-default-rc-persistent,65793497
1118,bench_unify.mor,llvm-record_time-default-rc-persistent,66207892
1119,bench_unify.mor,llvm-record_time-default-rc-persistent,64282105
1120,bench_unify.mor,llvm-record_time-perceus-rc-cow,43484957
1121,bench_unify.mor,llvm-record_time-perceus-rc-cow,42941008
1122,bench_unify.mor,llvm-record_time-perceus-rc-cow,43101756
1123,bench_unify.mor,llvm-record_time-perceus-rc-cow,43154745
1124,bench_unify.mor,llvm-record_time-perceus-rc-cow,43928599
1125,bench_unify.mor,llvm-record_time-perceus-rc-cow,43362400
1126,bench_unify.mor,llvm-record_time-perceus-rc-cow,43051943
1127,bench_unify.mor,llvm-record_time-perceus-rc-cow,43790019
1128,bench_unify.mor,llvm-record_time-perceus-rc-cow,43079333
1129,bench_unify.mor,llvm-record_time-perceus-rc-cow,43115630
1130,bench_unify.mor,llvm-record_time-perceus-rc-persistent,66485298
1131,bench_unify.mor,llvm-record_time-perceus-rc-persistent,67113085
1132,bench_unify.mor,llvm-record_time-perceus-rc-persistent,66351620
1133,bench_unify.mor,llvm-record_time-perceus-rc-persistent,69721673
1134,bench_unify.mor,llvm-record_time-perceus-rc-persistent,67076927
1135,bench_unify.mor,llvm-record_time-perceus-rc-persistent,66934696
1136,bench_unify.mor,llvm-record_time-perceus-rc-persistent,67814512
1137,bench_unify.mor,llvm-record_time-perceus-rc-persistent,67782837
1138,bench_unify.mor,llvm-record_time-perceus-rc-persistent,67757116
1139,bench_unify.mor,llvm-record_time-perceus-rc-persistent,66766336
1140,bench_unify.mor,llvm-record_time-default-bdw-persistent,367397340
1141,bench_unify.mor,llvm-record_time-default-bdw-persistent,377806587
1142,bench_unify.mor,llvm-record_time-default-bdw-persistent,365820330
1143,bench_unify.mor,llvm-record_time-default-bdw-persistent,368182422
1144,bench_unify.mor,llvm-record_time-default-bdw-persistent,369108459
1145,bench_unify.mor,llvm-record_time-default-bdw-persistent,361408319
1146,bench_unify.mor,llvm-record_time-default-bdw-persistent,366652635
1147,bench_unify.mor,llvm-record_time-default-bdw-persistent,361767943
1148,bench_unify.mor,llvm-record_time-default-bdw-persistent,372094601
1149,bench_unify.mor,llvm-record_time-default-bdw-persistent,361011295
1150,bench_unify.mor,llvm-record_time-perceus-bdw-persistent,367700950
1151,bench_unify.mor,llvm-record_time-perceus-bdw-persistent,352121290
1152,bench_unify.mor,llvm-record_time-perceus-bdw-persistent,372419733
1153,bench_unify.mor,llvm-record_time-perceus-bdw-persistent,363452180
1154,bench_unify.mor,llvm-record_time-perceus-bdw-persistent,366114862
1155,bench_unify.mor,llvm-record_time-perceus-bdw-persistent,339977009
1156,bench_unify.mor,llvm-record_time-perceus-bdw-persistent,363474791
1157,bench_unify.mor,llvm-record_time-perceus-bdw-persistent,362145441
1158,bench_unify.mor,llvm-record_time-perceus-bdw-persistent,363980222
1159,bench_unify.mor,llvm-record_time-perceus-bdw-persistent,365158571
1160,bench_unify.mor,sml-typed,633261000
1161,bench_unify.mor,sml-typed,610167000
1162,bench_unify.mor,sml-typed,625866000
1163,bench_unify.mor,sml-typed,625190000
1164,bench_unify.mor,sml-typed,640548000
1165,bench_unify.mor,sml-typed,554886000
1166,bench_unify.mor,sml-typed,614723000
1167,bench_unify.mor,sml-typed,626115000
1168,bench_unify.mor,sml-typed,611109000
1169,bench_unify.mor,sml-typed,625944000
1170,bench_unify.mor,sml-first_order,557939000
1171,bench_unify.mor,sml-first_order,624951000
1172,bench_unify.mor,sml-first_order,624050000
1173,bench_unify.mor,sml-first_order,616023000
1174,bench_unify.mor,sml-first_order,549127000
1175,bench_unify.mor,sml-first_order,621097000
1176,bench_unify.mor,sml-first_order,616668000
1177,bench_unify.mor,sml-first_order,602648000
1178,bench_unify.mor,sml-first_order,546302000
1179,bench_unify.mor,sml-first_order,616784000
1180,bench_unify.mor,ocaml-typed,644418954
1181,bench_unify.mor,ocaml-typed,638849020
1182,bench_unify.mor,ocaml-typed,631664991
1183,bench_unify.mor,ocaml-typed,648804903
1184,bench_unify.mor,ocaml-typed,650963068
1185,bench_unify.mor,ocaml-typed,629945993
1186,bench_unify.mor,ocaml-typed,651639938
1187,bench_unify.mor,ocaml-typed,642471790
1188,bench_unify.mor,ocaml-typed,637407064
1189,bench_unify.mor,ocaml-typed,663047790
1190,bench_unify.mor,ocaml-first_order,650426864
1191,bench_unify.mor,ocaml-first_order,643945932
1192,bench_unify.mor,ocaml-first_order,655557155
1193,bench_unify.mor,ocaml-first_order,648910999
1194,bench_unify.mor,ocaml-first_order,635231018
1195,bench_unify.mor,ocaml-first_order,647158861
1196,bench_unify.mor,ocaml-first_order,656946182
1197,bench_unify.mor,ocaml-first_order,632896184
1198,bench_unify.mor,ocaml-first_order,645945072
1199,bench_unify.mor,ocaml-first_order,659213066
1200,bench_words_trie.mor,llvm-record_time-default-rc-cow,8423509
1201,bench_words_trie.mor,llvm-record_time-default-rc-cow,8683646
1202,bench_words_trie.mor,llvm-record_time-default-rc-cow,7432570
1203,bench_words_trie.mor,llvm-record_time-default-rc-cow,8150219
1204,bench_words_trie.mor,llvm-record_time-default-rc-cow,7282896
1205,bench_words_trie.mor,llvm-record_time-default-rc-cow,7481862
1206,bench_words_trie.mor,llvm-record_time-default-rc-cow,7392750
1207,bench_words_trie.mor,llvm-record_time-default-rc-cow,7467558
1208,bench_words_trie.mor,llvm-record_time-default-rc-cow,7494965
1209,bench_words_trie.mor,llvm-record_time-default-rc-cow,7391892
1210,bench_words_trie.mor,llvm-record_time-default-rc-persistent,29272219
1211,bench_words_trie.mor,llvm-record_time-default-rc-persistent,29873822
1212,bench_words_trie.mor,llvm-record_time-default-rc-persistent,29506942
1213,bench_words_trie.mor,llvm-record_time-default-rc-persistent,29056604
1214,bench_words_trie.mor,llvm-record_time-default-rc-persistent,28569648
1215,bench_words_trie.mor,llvm-record_time-default-rc-persistent,29334604
1216,bench_words_trie.mor,llvm-record_time-default-rc-persistent,29149490
1217,bench_words_trie.mor,llvm-record_time-default-rc-persistent,28738195
1218,bench_words_trie.mor,llvm-record_time-default-rc-persistent,29541429
1219,bench_words_trie.mor,llvm-record_time-default-rc-persistent,29110666
1220,bench_words_trie.mor,llvm-record_time-perceus-rc-cow,9712056
1221,bench_words_trie.mor,llvm-record_time-perceus-rc-cow,9336583
1222,bench_words_trie.mor,llvm-record_time-perceus-rc-cow,9327531
1223,bench_words_trie.mor,llvm-record_time-perceus-rc-cow,10084203
1224,bench_words_trie.mor,llvm-record_time-perceus-rc-cow,9797134
1225,bench_words_trie.mor,llvm-record_time-perceus-rc-cow,10487306
1226,bench_words_trie.mor,llvm-record_time-perceus-rc-cow,10443868
1227,bench_words_trie.mor,llvm-record_time-perceus-rc-cow,9636048
1228,bench_words_trie.mor,llvm-record_time-perceus-rc-cow,10683805
1229,bench_words_trie.mor,llvm-record_time-perceus-rc-cow,9973460
1230,bench_words_trie.mor,llvm-record_time-perceus-rc-persistent,36231875
1231,bench_words_trie.mor,llvm-record_time-perceus-rc-persistent,35976227
1232,bench_words_trie.mor,llvm-record_time-perceus-rc-persistent,35411565
1233,bench_words_trie.mor,llvm-record_time-perceus-rc-persistent,36278456
1234,bench_words_trie.mor,llvm-record_time-perceus-rc-persistent,35859708
1235,bench_words_trie.mor,llvm-record_time-perceus-rc-persistent,36385063
1236,bench_words_trie.mor,llvm-record_time-perceus-rc-persistent,36064288
1237,bench_words_trie.mor,llvm-record_time-perceus-rc-persistent,35542686
1238,bench_words_trie.mor,llvm-record_time-perceus-rc-persistent,36090972
1239,bench_words_trie.mor,llvm-record_time-perceus-rc-persistent,35702631
1240,bench_words_trie.mor,llvm-record_time-default-bdw-persistent,58829260
1241,bench_words_trie.mor,llvm-record_time-default-bdw-persistent,54982463
1242,bench_words_trie.mor,llvm-record_time-default-bdw-persistent,54850219
1243,bench_words_trie.mor,llvm-record_time-default-bdw-persistent,57589733
1244,bench_words_trie.mor,llvm-record_time-default-bdw-persistent,62516115
1245,bench_words_trie.mor,llvm-record_time-default-bdw-persistent,59598059
1246,bench_words_trie.mor,llvm-record_time-default-bdw-persistent,55088883
1247,bench_words_trie.mor,llvm-record_time-default-bdw-persistent,61000417
1248,bench_words_trie.mor,llvm-record_time-default-bdw-persistent,63622613
1249,bench_words_trie.mor,llvm-record_time-default-bdw-persistent,60708755
1250,bench_words_trie.mor,llvm-record_time-perceus-bdw-persistent,58637308
1251,bench_words_trie.mor,llvm-record_time-perceus-bdw-persistent,55711406
1252,bench_words_trie.mor,llvm-record_time-perceus-bdw-persistent,62678296
1253,bench_words_trie.mor,llvm-record_time-perceus-bdw-persistent,55779964
1254,bench_words_trie.mor,llvm-record_time-perceus-bdw-persistent,51831849
1255,bench_words_trie.mor,llvm-record_time-perceus-bdw-persistent,53592283
1256,bench_words_trie.mor,llvm-record_time-perceus-bdw-persistent,55232422
1257,bench_words_trie.mor,llvm-record_time-perceus-bdw-persistent,53976140
1258,bench_words_trie.mor,llvm-record_time-perceus-bdw-persistent,56112976
1259,bench_words_trie.mor,llvm-record_time-perceus-bdw-persistent,53148601
1260,bench_words_trie.mor,sml-typed,228572000
1261,bench_words_trie.mor,sml-typed,214218000
1262,bench_words_trie.mor,sml-typed,213908000
1263,bench_words_trie.mor,sml-typed,213437000
1264,bench_words_trie.mor,sml-typed,222101000
1265,bench_words_trie.mor,sml-typed,215350000
1266,bench_words_trie.mor,sml-typed,225164000
1267,bench_words_trie.mor,sml-typed,216020000
1268,bench_words_trie.mor,sml-typed,212199000
1269,bench_words_trie.mor,sml-typed,212712000
1270,bench_words_trie.mor,sml-first_order,239164000
1271,bench_words_trie.mor,sml-first_order,712059000
1272,bench_words_trie.mor,sml-first_order,232187000
1273,bench_words_trie.mor,sml-first_order,230095000
1274,bench_words_trie.mor,sml-first_order,230843000
1275,bench_words_trie.mor,sml-first_order,231487000
1276,bench_words_trie.mor,sml-first_order,229264000
1277,bench_words_trie.mor,sml-first_order,231013000
1278,bench_words_trie.mor,sml-first_order,240409000
1279,bench_words_trie.mor,sml-first_order,235922000
1280,bench_words_trie.mor,ocaml-typed,306045050
1281,bench_words_trie.mor,ocaml-typed,306619162
1282,bench_words_trie.mor,ocaml-typed,306575770
1283,bench_words_trie.mor,ocaml-typed,303515906
1284,bench_words_trie.mor,ocaml-typed,308407064
1285,bench_words_trie.mor,ocaml-typed,302802080
1286,bench_words_trie.mor,ocaml-typed,305717940
1287,bench_words_trie.mor,ocaml-typed,305482860
1288,bench_words_trie.mor,ocaml-typed,305378193
1289,bench_words_trie.mor,ocaml-typed,308253761
1290,bench_words_trie.mor,ocaml-first_order,298634046
1291,bench_words_trie.mor,ocaml-first_order,305064196
1292,bench_words_trie.mor,ocaml-first_order,302718873
1293,bench_words_trie.mor,ocaml-first_order,295483108
1294,bench_words_trie.mor,ocaml-first_order,298123592
1295,bench_words_trie.mor,ocaml-first_order,302221055
1296,bench_words_trie.mor,ocaml-first_order,300431009
1297,bench_words_trie.mor,ocaml-first_order,302624935
1298,bench_words_trie.mor,ocaml-first_order,298822159
1299,bench_words_trie.mor,ocaml-first_order,298911089
